"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FIN","HHFA","LIFEINSRSV","PC_HHFA","A","2018",12.54794,
"FIN","HHFA","LIFEINSRSV","PC_HHFA","A","2019",12.58472,
"FIN","HHFA","LIFEINSRSV","PC_HHFA","A","2020",11.91114,
"FIN","HHFA","LIFEINSRSV","PC_HHFA","A","2021",11.93165,
"FIN","HHFA","MFSH","PC_HHFA","A","1995",0.8028843,
"FIN","HHFA","MFSH","PC_HHFA","A","1996",1.281758,
"FIN","HHFA","MFSH","PC_HHFA","A","1997",1.712336,
"FIN","HHFA","MFSH","PC_HHFA","A","1998",2.505921,
"FIN","HHFA","MFSH","PC_HHFA","A","1999",4.261415,
"FIN","HHFA","MFSH","PC_HHFA","A","2000",5.027389,
"FIN","HHFA","MFSH","PC_HHFA","A","2001",5.069959,
"FIN","HHFA","MFSH","PC_HHFA","A","2002",5.079047,
"FIN","HHFA","MFSH","PC_HHFA","A","2003",5.841676,
"FIN","HHFA","MFSH","PC_HHFA","A","2004",6.909216,
"FIN","HHFA","MFSH","PC_HHFA","A","2005",8.837328,
"FIN","HHFA","MFSH","PC_HHFA","A","2006",10.55343,
"FIN","HHFA","MFSH","PC_HHFA","A","2007",10.10207,
"FIN","HHFA","MFSH","PC_HHFA","A","2008",6.148741,
"FIN","HHFA","MFSH","PC_HHFA","A","2009",7.63643,
"FIN","HHFA","MFSH","PC_HHFA","A","2010",8.185812,
"FIN","HHFA","MFSH","PC_HHFA","A","2011",7.086957,
"FIN","HHFA","MFSH","PC_HHFA","A","2012",7.586466,
"FIN","HHFA","MFSH","PC_HHFA","A","2013",8.190777,
"FIN","HHFA","MFSH","PC_HHFA","A","2014",9.016027,
"FIN","HHFA","MFSH","PC_HHFA","A","2015",9.050252,
"FIN","HHFA","MFSH","PC_HHFA","A","2016",9.488691,
"FIN","HHFA","MFSH","PC_HHFA","A","2017",10.17615,
"FIN","HHFA","MFSH","PC_HHFA","A","2018",9.668523,
"FIN","HHFA","MFSH","PC_HHFA","A","2019",10.91463,
"FIN","HHFA","MFSH","PC_HHFA","A","2020",11.39069,
"FIN","HHFA","MFSH","PC_HHFA","A","2021",13.11081,
"FIN","HHFA","PENSIONF","PC_HHFA","A","1995",0,
"FIN","HHFA","PENSIONF","PC_HHFA","A","1996",0,
"FIN","HHFA","PENSIONF","PC_HHFA","A","1997",4.637671,
"FIN","HHFA","PENSIONF","PC_HHFA","A","1998",4.882046,
"FIN","HHFA","PENSIONF","PC_HHFA","A","1999",4.421068,
"FIN","HHFA","PENSIONF","PC_HHFA","A","2000",7.791665,
"FIN","HHFA","PENSIONF","PC_HHFA","A","2001",8.900998,
"FIN","HHFA","PENSIONF","PC_HHFA","A","2002",9.583787,
"FIN","HHFA","PENSIONF","PC_HHFA","A","2003",9.158608,
"FIN","HHFA","PENSIONF","PC_HHFA","A","2004",8.948174,
"FIN","HHFA","PENSIONF","PC_HHFA","A","2005",8.635002,
"FIN","HHFA","PENSIONF","PC_HHFA","A","2006",8.44284,
"FIN","HHFA","PENSIONF","PC_HHFA","A","2007",8.644404,
"FIN","HHFA","PENSIONF","PC_HHFA","A","2008",9.292311,
"FIN","HHFA","PENSIONF","PC_HHFA","A","2009",9.175138,
"FIN","HHFA","PENSIONF","PC_HHFA","A","2010",8.908297,
"FIN","HHFA","PENSIONF","PC_HHFA","A","2011",9.15939,
"FIN","HHFA","PENSIONF","PC_HHFA","A","2012",9.095675,
"FIN","HHFA","PENSIONF","PC_HHFA","A","2013",8.497962,
"FIN","HHFA","PENSIONF","PC_HHFA","A","2014",8.040891,
"FIN","HHFA","PENSIONF","PC_HHFA","A","2015",7.914954,
"FIN","HHFA","PENSIONF","PC_HHFA","A","2016",3.004384,
"FIN","HHFA","PENSIONF","PC_HHFA","A","2017",2.814379,
"FIN","HHFA","PENSIONF","PC_HHFA","A","2018",2.738464,
"FIN","HHFA","PENSIONF","PC_HHFA","A","2019",2.480648,
"FIN","HHFA","PENSIONF","PC_HHFA","A","2020",2.410336,
"FIN","HHFA","PENSIONF","PC_HHFA","A","2021",2.173954,
"FIN","HHFA","SECOTHSH","PC_HHFA","A","1995",4.448451,
"FIN","HHFA","SECOTHSH","PC_HHFA","A","1996",4.450621,
"FIN","HHFA","SECOTHSH","PC_HHFA","A","1997",3.493121,
"FIN","HHFA","SECOTHSH","PC_HHFA","A","1998",2.40739,
"FIN","HHFA","SECOTHSH","PC_HHFA","A","1999",1.55476,
"FIN","HHFA","SECOTHSH","PC_HHFA","A","2000",1.441784,
"FIN","HHFA","SECOTHSH","PC_HHFA","A","2001",1.592201,
"FIN","HHFA","SECOTHSH","PC_HHFA","A","2002",1.230556,
"FIN","HHFA","SECOTHSH","PC_HHFA","A","2003",1.08538,
"FIN","HHFA","SECOTHSH","PC_HHFA","A","2004",1.666433,
"FIN","HHFA","SECOTHSH","PC_HHFA","A","2005",1.784525,
"FIN","HHFA","SECOTHSH","PC_HHFA","A","2006",2.318751,
"FIN","HHFA","SECOTHSH","PC_HHFA","A","2007",2.208674,
"FIN","HHFA","SECOTHSH","PC_HHFA","A","2008",2.13876,
"FIN","HHFA","SECOTHSH","PC_HHFA","A","2009",2.37659,
"FIN","HHFA","SECOTHSH","PC_HHFA","A","2010",2.67625,
"FIN","HHFA","SECOTHSH","PC_HHFA","A","2011",2.634822,
"FIN","HHFA","SECOTHSH","PC_HHFA","A","2012",2.571378,
"FIN","HHFA","SECOTHSH","PC_HHFA","A","2013",2.20831,
"FIN","HHFA","SECOTHSH","PC_HHFA","A","2014",1.979035,
"FIN","HHFA","SECOTHSH","PC_HHFA","A","2015",1.616318,
"FIN","HHFA","SECOTHSH","PC_HHFA","A","2016",1.426298,
"FIN","HHFA","SECOTHSH","PC_HHFA","A","2017",1.19768,
"FIN","HHFA","SECOTHSH","PC_HHFA","A","2018",1.06628,
"FIN","HHFA","SECOTHSH","PC_HHFA","A","2019",0.896006,
"FIN","HHFA","SECOTHSH","PC_HHFA","A","2020",0.6503005,
"FIN","HHFA","SECOTHSH","PC_HHFA","A","2021",0.4660003,
"FIN","HHFA","SHOTHEQTY","PC_HHFA","A","1995",26.64078,
"FIN","HHFA","SHOTHEQTY","PC_HHFA","A","1996",30.31422,
"FIN","HHFA","SHOTHEQTY","PC_HHFA","A","1997",31.94529,
"FIN","HHFA","SHOTHEQTY","PC_HHFA","A","1998",37.55945,
"FIN","HHFA","SHOTHEQTY","PC_HHFA","A","1999",46.21978,
"FIN","HHFA","SHOTHEQTY","PC_HHFA","A","2000",42.78251,
"FIN","HHFA","SHOTHEQTY","PC_HHFA","A","2001",37.03593,
"FIN","HHFA","SHOTHEQTY","PC_HHFA","A","2002",35.21496,
"FIN","HHFA","SHOTHEQTY","PC_HHFA","A","2003",36.6433,
"FIN","HHFA","SHOTHEQTY","PC_HHFA","A","2004",35.94743,
"FIN","HHFA","SHOTHEQTY","PC_HHFA","A","2005",36.50397,
"FIN","HHFA","SHOTHEQTY","PC_HHFA","A","2006",36.96457,
"FIN","HHFA","SHOTHEQTY","PC_HHFA","A","2007",34.81825,
"FIN","HHFA","SHOTHEQTY","PC_HHFA","A","2008",29.90045,
"FIN","HHFA","SHOTHEQTY","PC_HHFA","A","2009",32.96343,
"FIN","HHFA","SHOTHEQTY","PC_HHFA","A","2010",35.02478,
"FIN","HHFA","SHOTHEQTY","PC_HHFA","A","2011",31.77646,
"FIN","HHFA","SHOTHEQTY","PC_HHFA","A","2012",33.38469,
"FIN","HHFA","SHOTHEQTY","PC_HHFA","A","2013",36.70253,
"FIN","HHFA","SHOTHEQTY","PC_HHFA","A","2014",36.96682,
"FIN","HHFA","SHOTHEQTY","PC_HHFA","A","2015",37.49698,
"FIN","HHFA","SHOTHEQTY","PC_HHFA","A","2016",38.88759,
"FIN","HHFA","SHOTHEQTY","PC_HHFA","A","2017",39.06983,
"FIN","HHFA","SHOTHEQTY","PC_HHFA","A","2018",38.60178,
"FIN","HHFA","SHOTHEQTY","PC_HHFA","A","2019",38.78183,
"FIN","HHFA","SHOTHEQTY","PC_HHFA","A","2020",38.71765,
"FIN","HHFA","SHOTHEQTY","PC_HHFA","A","2021",39.18494,
"FRA","HHFA","CURDEP","PC_HHFA","A","1995",38.48883,
"FRA","HHFA","CURDEP","PC_HHFA","A","1996",34.21841,
"FRA","HHFA","CURDEP","PC_HHFA","A","1997",33.72222,
"FRA","HHFA","CURDEP","PC_HHFA","A","1998",33.09556,
"FRA","HHFA","CURDEP","PC_HHFA","A","1999",30.65268,
"FRA","HHFA","CURDEP","PC_HHFA","A","2000",29.39384,
"FRA","HHFA","CURDEP","PC_HHFA","A","2001",30.72563,
"FRA","HHFA","CURDEP","PC_HHFA","A","2002",32.39461,
"FRA","HHFA","CURDEP","PC_HHFA","A","2003",31.58334,
"FRA","HHFA","CURDEP","PC_HHFA","A","2004",30.99246,
"FRA","HHFA","CURDEP","PC_HHFA","A","2005",29.89259,
"FRA","HHFA","CURDEP","PC_HHFA","A","2006",27.41662,
"FRA","HHFA","CURDEP","PC_HHFA","A","2007",27.02658,
"FRA","HHFA","CURDEP","PC_HHFA","A","2008",30.32488,
"FRA","HHFA","CURDEP","PC_HHFA","A","2009",28.54533,
"FRA","HHFA","CURDEP","PC_HHFA","A","2010",27.68277,
"FRA","HHFA","CURDEP","PC_HHFA","A","2011",29.10015,
"FRA","HHFA","CURDEP","PC_HHFA","A","2012",29.18132,
"FRA","HHFA","CURDEP","PC_HHFA","A","2013",28.95119,
"FRA","HHFA","CURDEP","PC_HHFA","A","2014",28.53603,
"FRA","HHFA","CURDEP","PC_HHFA","A","2015",27.85407,
"FRA","HHFA","CURDEP","PC_HHFA","A","2016",27.49834,
"FRA","HHFA","CURDEP","PC_HHFA","A","2017",27.33663,
"FRA","HHFA","CURDEP","PC_HHFA","A","2018",29.1529,
"FRA","HHFA","CURDEP","PC_HHFA","A","2019",28.15476,
"FRA","HHFA","CURDEP","PC_HHFA","A","2020",29.532,
"FRA","HHFA","CURDEP","PC_HHFA","A","2021",29.49069,
"FRA","HHFA","LIFEINSRSV","PC_HHFA","A","1995",18.87759,
"FRA","HHFA","LIFEINSRSV","PC_HHFA","A","1996",19.10613,
"FRA","HHFA","LIFEINSRSV","PC_HHFA","A","1997",21.01987,
"FRA","HHFA","LIFEINSRSV","PC_HHFA","A","1998",22.03236,
"FRA","HHFA","LIFEINSRSV","PC_HHFA","A","1999",22.25278,
"FRA","HHFA","LIFEINSRSV","PC_HHFA","A","2000",23.80484,
"FRA","HHFA","LIFEINSRSV","PC_HHFA","A","2001",25.91171,
"FRA","HHFA","LIFEINSRSV","PC_HHFA","A","2002",26.96462,
"FRA","HHFA","LIFEINSRSV","PC_HHFA","A","2003",27.415,
"FRA","HHFA","LIFEINSRSV","PC_HHFA","A","2004",28.63343,
"FRA","HHFA","LIFEINSRSV","PC_HHFA","A","2005",29.59835,
"FRA","HHFA","LIFEINSRSV","PC_HHFA","A","2006",30.4602,
"FRA","HHFA","LIFEINSRSV","PC_HHFA","A","2007",30.99314,
"FRA","HHFA","LIFEINSRSV","PC_HHFA","A","2008",33.57006,
"FRA","HHFA","LIFEINSRSV","PC_HHFA","A","2009",33.80417,
"FRA","HHFA","LIFEINSRSV","PC_HHFA","A","2010",34.14513,
"FRA","HHFA","LIFEINSRSV","PC_HHFA","A","2011",34.22599,
"FRA","HHFA","LIFEINSRSV","PC_HHFA","A","2012",34.02637,
"FRA","HHFA","LIFEINSRSV","PC_HHFA","A","2013",34.22649,
"FRA","HHFA","LIFEINSRSV","PC_HHFA","A","2014",34.5779,
"FRA","HHFA","LIFEINSRSV","PC_HHFA","A","2015",33.88916,
"FRA","HHFA","LIFEINSRSV","PC_HHFA","A","2016",36.7581,
"FRA","HHFA","LIFEINSRSV","PC_HHFA","A","2017",35.42939,
"FRA","HHFA","LIFEINSRSV","PC_HHFA","A","2018",35.66704,
"FRA","HHFA","LIFEINSRSV","PC_HHFA","A","2019",35.42598,
"FRA","HHFA","LIFEINSRSV","PC_HHFA","A","2020",34.71058,
"FRA","HHFA","LIFEINSRSV","PC_HHFA","A","2021",33.04951,
"FRA","HHFA","MFSH","PC_HHFA","A","1995",11.90572,
"FRA","HHFA","MFSH","PC_HHFA","A","1996",9.86097,
"FRA","HHFA","MFSH","PC_HHFA","A","1997",9.057123,
"FRA","HHFA","MFSH","PC_HHFA","A","1998",9.364978,
"FRA","HHFA","MFSH","PC_HHFA","A","1999",9.486459,
"FRA","HHFA","MFSH","PC_HHFA","A","2000",9.276886,
"FRA","HHFA","MFSH","PC_HHFA","A","2001",9.511181,
"FRA","HHFA","MFSH","PC_HHFA","A","2002",8.733805,
"FRA","HHFA","MFSH","PC_HHFA","A","2003",8.92538,
"FRA","HHFA","MFSH","PC_HHFA","A","2004",8.451702,
"FRA","HHFA","MFSH","PC_HHFA","A","2005",8.325342,
"FRA","HHFA","MFSH","PC_HHFA","A","2006",8.660946,
"FRA","HHFA","MFSH","PC_HHFA","A","2007",8.039674,
"FRA","HHFA","MFSH","PC_HHFA","A","2008",7.869177,
"FRA","HHFA","MFSH","PC_HHFA","A","2009",7.399354,
"FRA","HHFA","MFSH","PC_HHFA","A","2010",6.745382,
"FRA","HHFA","MFSH","PC_HHFA","A","2011",6.428801,
"FRA","HHFA","MFSH","PC_HHFA","A","2012",6.590527,
"FRA","HHFA","MFSH","PC_HHFA","A","2013",6.743047,
"FRA","HHFA","MFSH","PC_HHFA","A","2014",6.578434,
"FRA","HHFA","MFSH","PC_HHFA","A","2015",7.148288,
"FRA","HHFA","MFSH","PC_HHFA","A","2016",5.704798,
"FRA","HHFA","MFSH","PC_HHFA","A","2017",5.921757,
"FRA","HHFA","MFSH","PC_HHFA","A","2018",5.062345,
"FRA","HHFA","MFSH","PC_HHFA","A","2019",5.142387,
"FRA","HHFA","MFSH","PC_HHFA","A","2020",4.74314,
"FRA","HHFA","MFSH","PC_HHFA","A","2021",4.68094,
"FRA","HHFA","PENSIONF","PC_HHFA","A","1995",0,
"FRA","HHFA","PENSIONF","PC_HHFA","A","1996",0,
"FRA","HHFA","PENSIONF","PC_HHFA","A","1997",0,
"FRA","HHFA","PENSIONF","PC_HHFA","A","1998",0,
"FRA","HHFA","PENSIONF","PC_HHFA","A","1999",0,
"FRA","HHFA","PENSIONF","PC_HHFA","A","2000",0,
"FRA","HHFA","PENSIONF","PC_HHFA","A","2001",0,
"FRA","HHFA","PENSIONF","PC_HHFA","A","2002",0,
"FRA","HHFA","PENSIONF","PC_HHFA","A","2003",0,
"FRA","HHFA","PENSIONF","PC_HHFA","A","2004",0,
"FRA","HHFA","PENSIONF","PC_HHFA","A","2005",0,
"FRA","HHFA","PENSIONF","PC_HHFA","A","2006",0,
"FRA","HHFA","PENSIONF","PC_HHFA","A","2007",0,
"FRA","HHFA","PENSIONF","PC_HHFA","A","2008",0,
"FRA","HHFA","PENSIONF","PC_HHFA","A","2009",0,
"FRA","HHFA","PENSIONF","PC_HHFA","A","2010",0,
"FRA","HHFA","PENSIONF","PC_HHFA","A","2011",0,
"FRA","HHFA","PENSIONF","PC_HHFA","A","2012",0,
"FRA","HHFA","PENSIONF","PC_HHFA","A","2013",0,
"FRA","HHFA","PENSIONF","PC_HHFA","A","2014",0,
"FRA","HHFA","PENSIONF","PC_HHFA","A","2015",0,
"FRA","HHFA","PENSIONF","PC_HHFA","A","2016",0,
"FRA","HHFA","PENSIONF","PC_HHFA","A","2017",0,
"FRA","HHFA","PENSIONF","PC_HHFA","A","2018",0,
"FRA","HHFA","PENSIONF","PC_HHFA","A","2019",0,
"FRA","HHFA","PENSIONF","PC_HHFA","A","2020",0,
"FRA","HHFA","PENSIONF","PC_HHFA","A","2021",0,
"FRA","HHFA","SECOTHSH","PC_HHFA","A","1995",6.403753,
"FRA","HHFA","SECOTHSH","PC_HHFA","A","1996",5.018403,
"FRA","HHFA","SECOTHSH","PC_HHFA","A","1997",4.143939,
"FRA","HHFA","SECOTHSH","PC_HHFA","A","1998",3.817903,
"FRA","HHFA","SECOTHSH","PC_HHFA","A","1999",2.874568,
"FRA","HHFA","SECOTHSH","PC_HHFA","A","2000",3.359441,
"FRA","HHFA","SECOTHSH","PC_HHFA","A","2001",3.66234,
"FRA","HHFA","SECOTHSH","PC_HHFA","A","2002",3.183976,
"FRA","HHFA","SECOTHSH","PC_HHFA","A","2003",2.56247,
"FRA","HHFA","SECOTHSH","PC_HHFA","A","2004",2.34848,
"FRA","HHFA","SECOTHSH","PC_HHFA","A","2005",2.148267,
"FRA","HHFA","SECOTHSH","PC_HHFA","A","2006",1.882784,
"FRA","HHFA","SECOTHSH","PC_HHFA","A","2007",1.965982,
"FRA","HHFA","SECOTHSH","PC_HHFA","A","2008",2.226518,
"FRA","HHFA","SECOTHSH","PC_HHFA","A","2009",2.371886,
"FRA","HHFA","SECOTHSH","PC_HHFA","A","2010",2.041872,
"FRA","HHFA","SECOTHSH","PC_HHFA","A","2011",2.013693,
"FRA","HHFA","SECOTHSH","PC_HHFA","A","2012",2.148337,
"FRA","HHFA","SECOTHSH","PC_HHFA","A","2013",1.967309,
"FRA","HHFA","SECOTHSH","PC_HHFA","A","2014",1.730914,
"FRA","HHFA","SECOTHSH","PC_HHFA","A","2015",1.403982,
"FRA","HHFA","SECOTHSH","PC_HHFA","A","2016",1.162924,
"FRA","HHFA","SECOTHSH","PC_HHFA","A","2017",0.9398066,
"FRA","HHFA","SECOTHSH","PC_HHFA","A","2018",0.7762106,
"FRA","HHFA","SECOTHSH","PC_HHFA","A","2019",0.704379,
"FRA","HHFA","SECOTHSH","PC_HHFA","A","2020",0.6110414,
"FRA","HHFA","SECOTHSH","PC_HHFA","A","2021",0.5524937,
"FRA","HHFA","SHOTHEQTY","PC_HHFA","A","1995",16.21906,
"FRA","HHFA","SHOTHEQTY","PC_HHFA","A","1996",24.97021,
"FRA","HHFA","SHOTHEQTY","PC_HHFA","A","1997",24.89134,
"FRA","HHFA","SHOTHEQTY","PC_HHFA","A","1998",25.09241,
"FRA","HHFA","SHOTHEQTY","PC_HHFA","A","1999",28.21375,
"FRA","HHFA","SHOTHEQTY","PC_HHFA","A","2000",27.53712,
"FRA","HHFA","SHOTHEQTY","PC_HHFA","A","2001",23.16971,
"FRA","HHFA","SHOTHEQTY","PC_HHFA","A","2002",21.01902,
"FRA","HHFA","SHOTHEQTY","PC_HHFA","A","2003",21.78883,
"FRA","HHFA","SHOTHEQTY","PC_HHFA","A","2004",22.64195,
"FRA","HHFA","SHOTHEQTY","PC_HHFA","A","2005",23.09749,
"FRA","HHFA","SHOTHEQTY","PC_HHFA","A","2006",24.99852,
"FRA","HHFA","SHOTHEQTY","PC_HHFA","A","2007",25.01396,
"FRA","HHFA","SHOTHEQTY","PC_HHFA","A","2008",18.2804,
"FRA","HHFA","SHOTHEQTY","PC_HHFA","A","2009",19.07351,
"FRA","HHFA","SHOTHEQTY","PC_HHFA","A","2010",19.65468,
"FRA","HHFA","SHOTHEQTY","PC_HHFA","A","2011",18.33632,
"FRA","HHFA","SHOTHEQTY","PC_HHFA","A","2012",19.86914,
"FRA","HHFA","SHOTHEQTY","PC_HHFA","A","2013",19.94586,
"FRA","HHFA","SHOTHEQTY","PC_HHFA","A","2014",19.98357,
"FRA","HHFA","SHOTHEQTY","PC_HHFA","A","2015",21.25729,
"FRA","HHFA","SHOTHEQTY","PC_HHFA","A","2016",21.41553,
"FRA","HHFA","SHOTHEQTY","PC_HHFA","A","2017",22.27723,
"FRA","HHFA","SHOTHEQTY","PC_HHFA","A","2018",21.5888,
"FRA","HHFA","SHOTHEQTY","PC_HHFA","A","2019",22.98919,
"FRA","HHFA","SHOTHEQTY","PC_HHFA","A","2020",22.54461,
"FRA","HHFA","SHOTHEQTY","PC_HHFA","A","2021",24.27886,
"DEU","HHFA","CURDEP","PC_HHFA","A","1995",44.19524,
"DEU","HHFA","CURDEP","PC_HHFA","A","1996",43.1721,
"DEU","HHFA","CURDEP","PC_HHFA","A","1997",41.05289,
"DEU","HHFA","CURDEP","PC_HHFA","A","1998",39.82366,
"DEU","HHFA","CURDEP","PC_HHFA","A","1999",36.9293,
"DEU","HHFA","CURDEP","PC_HHFA","A","2000",35.2509,
"DEU","HHFA","CURDEP","PC_HHFA","A","2001",35.17892,
"DEU","HHFA","CURDEP","PC_HHFA","A","2002",37.52799,
"DEU","HHFA","CURDEP","PC_HHFA","A","2003",36.54557,
"DEU","HHFA","CURDEP","PC_HHFA","A","2004",36.41914,
"DEU","HHFA","CURDEP","PC_HHFA","A","2005",35.35565,
"DEU","HHFA","CURDEP","PC_HHFA","A","2006",35.99828,
"DEU","HHFA","CURDEP","PC_HHFA","A","2007",35.69001,
"DEU","HHFA","CURDEP","PC_HHFA","A","2008",39.61093,
"DEU","HHFA","CURDEP","PC_HHFA","A","2009",39.18399,
"DEU","HHFA","CURDEP","PC_HHFA","A","2010",39.15358,
"DEU","HHFA","CURDEP","PC_HHFA","A","2011",40.09846,
"DEU","HHFA","CURDEP","PC_HHFA","A","2012",39.86598,
"DEU","HHFA","CURDEP","PC_HHFA","A","2013",39.39485,
"DEU","HHFA","CURDEP","PC_HHFA","A","2014",39.34653,
"DEU","HHFA","CURDEP","PC_HHFA","A","2015",39.34601,
"DEU","HHFA","CURDEP","PC_HHFA","A","2016",39.7407,
"DEU","HHFA","CURDEP","PC_HHFA","A","2017",39.44358,
"DEU","HHFA","CURDEP","PC_HHFA","A","2018",40.86889,
"DEU","HHFA","CURDEP","PC_HHFA","A","2019",40.01982,
"DEU","HHFA","CURDEP","PC_HHFA","A","2020",40.46287,
"DEU","HHFA","CURDEP","PC_HHFA","A","2021",39.17806,
"DEU","HHFA","MFSH","PC_HHFA","A","1995",7.433885,
"DEU","HHFA","MFSH","PC_HHFA","A","1996",7.647212,
"DEU","HHFA","MFSH","PC_HHFA","A","1997",8.248187,
"DEU","HHFA","MFSH","PC_HHFA","A","1998",9.153969,
"DEU","HHFA","MFSH","PC_HHFA","A","1999",10.51155,
"DEU","HHFA","MFSH","PC_HHFA","A","2000",11.62257,
"DEU","HHFA","MFSH","PC_HHFA","A","2001",12.0562,
"DEU","HHFA","MFSH","PC_HHFA","A","2002",11.8974,
"DEU","HHFA","MFSH","PC_HHFA","A","2003",12.26972,
"DEU","HHFA","MFSH","PC_HHFA","A","2004",11.68063,
"DEU","HHFA","MFSH","PC_HHFA","A","2005",12.32153,
"DEU","HHFA","MFSH","PC_HHFA","A","2006",10.58506,
"DEU","HHFA","MFSH","PC_HHFA","A","2007",10.58619,
"DEU","HHFA","MFSH","PC_HHFA","A","2008",9.008202,
"DEU","HHFA","MFSH","PC_HHFA","A","2009",9.49795,
"DEU","HHFA","MFSH","PC_HHFA","A","2010",9.547802,
"DEU","HHFA","MFSH","PC_HHFA","A","2011",8.575664,
"DEU","HHFA","MFSH","PC_HHFA","A","2012",8.688744,
"DEU","HHFA","MFSH","PC_HHFA","A","2013",9.2105,
"DEU","HHFA","MFSH","PC_HHFA","A","2014",9.729119,
"DEU","HHFA","MFSH","PC_HHFA","A","2015",10.13553,
"DEU","HHFA","MFSH","PC_HHFA","A","2016",10.34479,
"DEU","HHFA","MFSH","PC_HHFA","A","2017",10.92066,
"DEU","HHFA","MFSH","PC_HHFA","A","2018",10.37203,
"DEU","HHFA","MFSH","PC_HHFA","A","2019",11.35252,
"DEU","HHFA","MFSH","PC_HHFA","A","2020",11.46541,
"DEU","HHFA","MFSH","PC_HHFA","A","2021",13.2111,
"DEU","HHFA","SECOTHSH","PC_HHFA","A","1995",8.551957,
"DEU","HHFA","SECOTHSH","PC_HHFA","A","1996",8.39536,
"DEU","HHFA","SECOTHSH","PC_HHFA","A","1997",7.977095,
"DEU","HHFA","SECOTHSH","PC_HHFA","A","1998",7.227048,
"DEU","HHFA","SECOTHSH","PC_HHFA","A","1999",6.682834,
"DEU","HHFA","SECOTHSH","PC_HHFA","A","2000",6.475126,
"DEU","HHFA","SECOTHSH","PC_HHFA","A","2001",6.823978,
"DEU","HHFA","SECOTHSH","PC_HHFA","A","2002",7.403364,
"DEU","HHFA","SECOTHSH","PC_HHFA","A","2003",7.514304,
"DEU","HHFA","SECOTHSH","PC_HHFA","A","2004",8.156428,
"DEU","HHFA","SECOTHSH","PC_HHFA","A","2005",7.651341,
"DEU","HHFA","SECOTHSH","PC_HHFA","A","2006",6.559746,
"DEU","HHFA","SECOTHSH","PC_HHFA","A","2007",6.727761,
"DEU","HHFA","SECOTHSH","PC_HHFA","A","2008",6.334145,
"DEU","HHFA","SECOTHSH","PC_HHFA","A","2009",6.058399,
"DEU","HHFA","SECOTHSH","PC_HHFA","A","2010",5.57173,
"DEU","HHFA","SECOTHSH","PC_HHFA","A","2011",5.366983,
"DEU","HHFA","SECOTHSH","PC_HHFA","A","2012",4.926818,
"DEU","HHFA","SECOTHSH","PC_HHFA","A","2013",4.357,
"DEU","HHFA","SECOTHSH","PC_HHFA","A","2014",3.801098,
"DEU","HHFA","SECOTHSH","PC_HHFA","A","2015",3.174582,
"DEU","HHFA","SECOTHSH","PC_HHFA","A","2016",2.797858,
"DEU","HHFA","SECOTHSH","PC_HHFA","A","2017",2.562905,
"DEU","HHFA","SECOTHSH","PC_HHFA","A","2018",2.445317,
"DEU","HHFA","SECOTHSH","PC_HHFA","A","2019",2.263574,
"DEU","HHFA","SECOTHSH","PC_HHFA","A","2020",1.988784,
"DEU","HHFA","SECOTHSH","PC_HHFA","A","2021",1.769147,
"DEU","HHFA","SHOTHEQTY","PC_HHFA","A","1995",11.46718,
"DEU","HHFA","SHOTHEQTY","PC_HHFA","A","1996",12.19045,
"DEU","HHFA","SHOTHEQTY","PC_HHFA","A","1997",14.17609,
"DEU","HHFA","SHOTHEQTY","PC_HHFA","A","1998",15.05493,
"DEU","HHFA","SHOTHEQTY","PC_HHFA","A","1999",17.31305,
"DEU","HHFA","SHOTHEQTY","PC_HHFA","A","2000",16.62791,
"DEU","HHFA","SHOTHEQTY","PC_HHFA","A","2001",15.01599,
"DEU","HHFA","SHOTHEQTY","PC_HHFA","A","2002",10.3369,
"DEU","HHFA","SHOTHEQTY","PC_HHFA","A","2003",11.32144,
"DEU","HHFA","SHOTHEQTY","PC_HHFA","A","2004",11.35463,
"DEU","HHFA","SHOTHEQTY","PC_HHFA","A","2005",12.44306,
"DEU","HHFA","SHOTHEQTY","PC_HHFA","A","2006",13.30278,
"DEU","HHFA","SHOTHEQTY","PC_HHFA","A","2007",13.55665,
"DEU","HHFA","SHOTHEQTY","PC_HHFA","A","2008",9.415473,
"DEU","HHFA","SHOTHEQTY","PC_HHFA","A","2009",9.216858,
"DEU","HHFA","SHOTHEQTY","PC_HHFA","A","2010",9.383719,
"DEU","HHFA","SHOTHEQTY","PC_HHFA","A","2011",8.903898,
"DEU","HHFA","SHOTHEQTY","PC_HHFA","A","2012",9.464787,
"DEU","HHFA","SHOTHEQTY","PC_HHFA","A","2013",9.92691,
"DEU","HHFA","SHOTHEQTY","PC_HHFA","A","2014",9.881627,
"DEU","HHFA","SHOTHEQTY","PC_HHFA","A","2015",10.29404,
"DEU","HHFA","SHOTHEQTY","PC_HHFA","A","2016",10.47125,
"DEU","HHFA","SHOTHEQTY","PC_HHFA","A","2017",10.77894,
"DEU","HHFA","SHOTHEQTY","PC_HHFA","A","2018",9.630012,
"DEU","HHFA","SHOTHEQTY","PC_HHFA","A","2019",10.67495,
"DEU","HHFA","SHOTHEQTY","PC_HHFA","A","2020",11.3661,
"DEU","HHFA","SHOTHEQTY","PC_HHFA","A","2021",12.59377,
"GRC","HHFA","CURDEP","PC_HHFA","A","1995",56.20017,
"GRC","HHFA","CURDEP","PC_HHFA","A","1996",55.50474,
